id,movie_id,user_id,rating
30735,115,508,1.0
30736,463,479,1.0
30737,1110,506,1.0
30738,866,200,1.0
30739,1053,472,1.0
30740,11,327,1.0
30741,56,318,1.0
30742,993,223,1.0
30743,633,474,1.0
30744,323,417,1.0
30745,455,472,1.0
30746,496,556,1.0
30747,1255,181,1.0
30748,216,41,1.0
30749,1444,405,1.0
30750,92,450,1.0
30751,54,363,1.0
30752,182,479,1.0
30753,224,226,1.0
30754,195,28,1.0
30755,1211,343,1.0
30756,1005,433,1.0
30757,11,10,1.0
30758,100,494,1.0
30759,1204,234,1.0
30760,109,486,1.0
30761,441,536,1.0
30762,404,13,1.0
30763,182,92,1.0
30764,496,346,1.0
30765,480,318,1.0
30766,514,185,1.0
30767,476,398,1.0
30768,240,265,1.0
30769,403,293,1.0
30770,879,40,1.0
30771,199,543,1.0
30772,1152,274,1.0
30773,1300,530,1.0
30774,950,551,1.0
30775,568,177,1.0
30776,240,497,1.0
30777,225,194,1.0
30778,739,343,1.0
30779,412,130,1.0
30780,645,328,1.0
30781,341,351,1.0
30782,384,504,1.0
30783,86,343,1.0
30784,260,551,1.0
30785,1039,479,1.0
30786,72,95,1.0
30787,318,374,1.0
30788,403,457,1.0
30789,875,526,1.0
30790,137,535,1.0
30791,56,505,1.0
30792,474,417,1.0
30793,576,551,1.0
30794,347,436,1.0
30795,252,552,1.0
30796,423,211,1.0
30797,508,377,1.0
30798,818,286,1.0
30799,86,194,1.0
30800,26,533,1.0
30801,588,320,1.0
30802,399,542,1.0
30803,654,144,1.0
30804,794,152,1.0
30805,53,94,1.0
30806,286,465,1.0
30807,39,301,1.0
30808,123,158,1.0
30809,204,447,1.0
30810,568,411,1.0
30811,191,538,1.0
30812,92,246,1.0
30813,596,463,1.0
30814,919,498,1.0
30815,524,545,1.0
30816,60,456,1.0
30817,459,537,1.0
30818,582,468,1.0
30819,421,479,1.0
30820,411,92,1.0
30821,507,7,1.0
30822,1110,429,1.0
30823,284,532,1.0
30824,748,528,1.0
30825,132,318,1.0
30826,50,402,1.0
30827,1090,183,1.0
30828,357,360,1.0
30829,223,551,1.0
30830,70,536,1.0
30831,372,125,1.0
30832,290,249,1.0
30833,505,429,1.0
30834,292,551,1.0
30835,121,525,1.0
30836,242,451,1.0
30837,1047,84,1.0
30838,195,487,1.0
30839,519,116,1.0
30840,479,213,1.0
30841,661,539,1.0
30842,411,533,1.0
30843,581,551,1.0
30844,271,365,1.0
30845,678,168,1.0
30846,211,274,1.0
30847,1214,92,1.0
30848,685,157,1.0
30849,118,548,1.0
30850,289,520,1.0
30851,646,7,1.0
30852,181,551,1.0
30853,249,479,1.0
30854,416,416,1.0
30855,182,10,1.0
30856,181,87,1.0
30857,610,85,1.0
30858,1012,345,1.0
30859,332,426,1.0
30860,118,213,1.0
30861,194,426,1.0
30862,124,527,1.0
30863,565,291,1.0
30864,1194,343,1.0
30865,22,551,1.0
30866,19,470,1.0
30867,330,489,1.0
30868,434,553,1.0
30869,689,253,1.0
30870,514,481,1.0
30871,207,409,1.0
30872,185,524,1.0
30873,176,499,1.0
30874,520,429,1.0
30875,463,293,1.0
30876,96,412,1.0
30877,249,501,1.0
30878,423,521,1.0
30879,58,537,1.0
30880,678,33,1.0
30881,1,13,1.0
30882,1232,303,1.0
30883,413,435,1.0
30884,191,480,1.0
30885,111,242,1.0
30886,970,234,1.0
30887,323,400,1.0
30888,923,94,1.0
30889,176,226,1.0
30890,42,435,1.0
30891,237,538,1.0
30892,327,78,1.0
30893,783,497,1.0
30894,53,506,1.0
30895,546,83,1.0
30896,642,92,1.0
30897,109,435,1.0
30898,702,429,1.0
30899,896,40,1.0
30900,478,249,1.0
30901,685,75,1.0
30902,238,456,1.0
30903,175,288,1.0
30904,143,561,1.0
30905,1,472,1.0
30906,271,144,1.0
30907,354,193,1.0
30908,661,537,1.0
30909,483,9,1.0
30910,418,82,1.0
30911,496,538,1.0
30912,1035,563,1.0
30913,478,18,1.0
30914,495,474,1.0
30915,696,554,1.0
30916,515,60,1.0
30917,780,326,1.0
30918,739,256,1.0
30919,156,409,1.0
30920,705,469,1.0
30921,94,504,1.0
30922,265,542,1.0
30923,819,286,1.0
30924,660,122,1.0
30925,909,519,1.0
30926,1207,194,1.0
30927,608,234,1.0
30928,1157,497,1.0
30929,384,385,1.0
30930,1050,537,1.0
30931,180,201,1.0
30932,201,527,1.0
30933,280,144,1.0
30934,177,566,1.0
30935,692,563,1.0
30936,22,194,1.0
30937,192,556,1.0
30938,210,488,1.0
30939,690,126,1.0
30940,648,452,1.0
30941,24,320,1.0
30942,358,35,1.0
30943,521,374,1.0
30944,41,24,1.0
30945,892,550,1.0
30946,357,343,1.0
30947,381,478,1.0
30948,996,474,1.0
30949,823,145,1.0
30950,334,446,1.0
30951,411,164,1.0
30952,515,455,1.0
30953,732,194,1.0
30954,659,533,1.0
30955,1197,160,1.0
30956,99,472,1.0
30957,357,342,1.0
30958,116,58,1.0
30959,845,533,1.0
30960,133,406,1.0
30961,461,276,1.0
30962,1103,342,1.0
30963,4,533,1.0
30964,319,234,1.0
30965,96,159,1.0
30966,141,496,1.0
30967,273,115,1.0
30968,887,548,1.0
30969,42,524,1.0
30970,127,121,1.0
30971,650,481,1.0
30972,144,378,1.0
30973,605,308,1.0
30974,70,305,1.0
30975,338,334,1.0
30976,1028,246,1.0
30977,177,115,1.0
30978,694,543,1.0
30979,288,256,1.0
30980,3,497,1.0
30981,243,515,1.0
30982,809,195,1.0
30983,21,378,1.0
30984,203,527,1.0
30985,242,532,1.0
30986,1034,534,1.0
30987,1526,339,1.0
30988,654,537,1.0
30989,95,466,1.0
30990,712,407,1.0
30991,281,354,1.0
30992,1089,130,1.0
30993,250,121,1.0
30994,273,491,1.0
30995,137,295,1.0
30996,177,382,1.0
30997,203,6,1.0
30998,529,184,1.0
30999,517,308,1.0
31000,69,484,1.0
31001,663,387,1.0
31002,665,7,1.0
31003,241,532,1.0
31004,403,407,1.0
31005,118,399,1.0
31006,1230,378,1.0
31007,357,71,1.0
31008,454,389,1.0
31009,300,520,1.0
31010,7,342,1.0
31011,1016,467,1.0
31012,177,109,1.0
31013,1048,58,1.0
31014,628,516,1.0
31015,491,60,1.0
31016,12,109,1.0
31017,187,492,1.0
31018,802,394,1.0
31019,685,518,1.0
31020,763,193,1.0
31021,83,401,1.0
31022,248,447,1.0
31023,1393,409,1.0
31024,650,385,1.0
31025,1226,464,1.0
31026,214,530,1.0
31027,230,92,1.0
31028,928,450,1.0
31029,208,338,1.0
31030,684,279,1.0
31031,156,216,1.0
31032,408,201,1.0
31033,527,389,1.0
31034,1039,347,1.0
31035,1179,405,1.0
31036,416,345,1.0
31037,7,561,1.0
31038,164,363,1.0
31039,56,28,1.0
31040,262,557,1.0
31041,751,380,1.0
31042,271,377,1.0
31043,282,15,1.0
31044,434,326,1.0
31045,941,305,1.0
31046,163,380,1.0
31047,87,496,1.0
31048,323,328,1.0
31049,1140,457,1.0
31050,561,503,1.0
31051,1014,463,1.0
31052,166,557,1.0
31053,496,542,1.0
31054,44,62,1.0
31055,1060,402,1.0
31056,754,244,1.0
31057,304,360,1.0
31058,228,521,1.0
31059,282,391,1.0
31060,461,18,1.0
31061,89,545,1.0
31062,11,222,1.0
31063,693,456,1.0
31064,631,389,1.0
31065,308,451,1.0
31066,823,141,1.0
31067,196,110,1.0
31068,380,417,1.0
31069,225,552,1.0
31070,382,503,1.0
31071,13,52,1.0
31072,270,147,1.0
31073,105,457,1.0
31074,337,149,1.0
31075,1231,405,1.0
31076,589,450,1.0
31077,258,219,1.0
31078,946,49,1.0
31079,603,474,1.0
31080,485,253,1.0
31081,298,342,1.0
31082,245,417,1.0
31083,216,481,1.0
31084,292,34,1.0
31085,50,66,1.0
31086,71,373,1.0
31087,185,48,1.0
31088,1194,276,1.0
31089,182,498,1.0
31090,763,541,1.0
31091,750,232,1.0
31092,496,454,1.0
31093,245,416,1.0
31094,214,453,1.0
31095,229,545,1.0
31096,597,168,1.0
31097,654,13,1.0
31098,713,435,1.0
31099,546,359,1.0
31100,427,533,1.0
31101,721,532,1.0
31102,298,345,1.0
31103,49,152,1.0
31104,183,374,1.0
31105,173,406,1.0
31106,608,312,1.0
31107,488,537,1.0
31108,375,346,1.0
31109,385,417,1.0
31110,915,276,1.0
31111,866,542,1.0
31112,405,75,1.0
31113,242,539,1.0
31114,161,524,1.0
31115,57,455,1.0
31116,875,31,1.0
31117,202,295,1.0
31118,83,429,1.0
31119,301,399,1.0
31120,42,49,1.0
31121,736,378,1.0
31122,705,381,1.0
31123,250,413,1.0
31124,175,479,1.0
31125,805,561,1.0
31126,144,124,1.0
31127,705,214,1.0
31128,507,385,1.0
31129,17,546,1.0
31130,340,417,1.0
31131,488,503,1.0
31132,56,484,1.0
31133,937,440,1.0
31134,125,223,1.0
31135,127,236,1.0
31136,214,308,1.0
31137,166,354,1.0
31138,762,145,1.0
31139,282,160,1.0
31140,727,536,1.0
31141,935,523,1.0
31142,458,548,1.0
31143,657,87,1.0
31144,1007,437,1.0
31145,195,41,1.0
31146,220,72,1.0
31147,70,454,1.0
31148,900,385,1.0
31149,100,382,1.0
31150,1,541,1.0
31151,651,457,1.0
31152,475,99,1.0
31153,550,497,1.0
31154,216,187,1.0
31155,1132,101,1.0
31156,179,543,1.0
31157,69,542,1.0
31158,42,18,1.0
31159,412,145,1.0
31160,1012,318,1.0
31161,216,474,1.0
31162,94,22,1.0
31163,315,263,1.0
31164,425,201,1.0
31165,258,74,1.0
31166,421,406,1.0
31167,211,293,1.0
31168,721,456,1.0
31169,569,393,1.0
31170,566,291,1.0
31171,697,280,1.0
31172,676,15,1.0
31173,239,398,1.0
31174,38,472,1.0
31175,240,393,1.0
31176,246,189,1.0
31177,794,56,1.0
31178,39,496,1.0
31179,198,425,1.0
31180,1129,277,1.0
31181,692,530,1.0
31182,116,558,1.0
31183,233,563,1.0
31184,3,523,1.0
31185,56,542,1.0
31186,282,201,1.0
31187,170,556,1.0
31188,134,10,1.0
31189,11,56,1.0
31190,753,239,1.0
31191,79,452,1.0
31192,79,339,1.0
31193,1221,174,1.0
31194,420,130,1.0
31195,284,280,1.0
31196,483,457,1.0
31197,176,425,1.0
31198,269,361,1.0
31199,174,456,1.0
31200,713,226,1.0
31201,887,112,1.0
31202,199,483,1.0
31203,1028,520,1.0
31204,148,423,1.0
31205,111,207,1.0
31206,38,497,1.0
31207,1470,532,1.0
31208,472,545,1.0
31209,423,185,1.0
31210,562,532,1.0
31211,124,234,1.0
31212,132,551,1.0
31213,270,526,1.0
31214,15,463,1.0
31215,721,500,1.0
31216,690,451,1.0
31217,871,396,1.0
31218,476,193,1.0
31219,464,201,1.0
31220,685,274,1.0
31221,184,524,1.0
31222,15,138,1.0
31223,765,110,1.0
31224,4,339,1.0
31225,226,537,1.0
31226,369,332,1.0
31227,1101,561,1.0
31228,902,559,1.0
31229,168,343,1.0
31230,1399,564,1.0
31231,358,200,1.0
31232,521,474,1.0
31233,151,52,1.0
31234,820,57,1.0
31235,197,407,1.0
31236,258,504,1.0
31237,1247,417,1.0
31238,715,276,1.0
31239,172,30,1.0
31240,244,463,1.0
31241,930,286,1.0
31242,1169,234,1.0
31243,220,1,1.0
31244,554,524,1.0
31245,421,532,1.0
31246,1042,405,1.0
31247,265,405,1.0
31248,655,426,1.0
31249,58,269,1.0
31250,546,429,1.0
31251,1160,560,1.0
31252,591,450,1.0
31253,1103,435,1.0
31254,288,400,1.0
31255,1585,405,1.0
31256,1280,544,1.0
31257,956,122,1.0
31258,176,236,1.0
31259,642,16,1.0
31260,286,360,1.0
31261,926,447,1.0
31262,214,381,1.0
31263,433,535,1.0
31264,395,566,1.0
31265,423,528,1.0
31266,498,325,1.0
31267,311,548,1.0
31268,328,530,1.0
31269,633,313,1.0
31270,292,356,1.0
31271,289,494,1.0
31272,578,363,1.0
31273,22,99,1.0
31274,651,188,1.0
31275,170,474,1.0
31276,1181,378,1.0
31277,214,508,1.0
31278,305,334,1.0
31279,313,189,1.0
31280,856,264,1.0
31281,956,537,1.0
31282,127,497,1.0
31283,52,565,1.0
31284,1,209,1.0
31285,863,321,1.0
31286,187,425,1.0
31287,584,83,1.0
31288,137,10,1.0
31289,151,354,1.0
31290,318,454,1.0
31291,326,281,1.0
31292,628,104,1.0
31293,168,59,1.0
31294,690,128,1.0
31295,38,394,1.0
31296,58,479,1.0
31297,461,458,1.0
31298,336,552,1.0
31299,137,76,1.0
31300,640,334,1.0
31301,401,563,1.0
31302,561,551,1.0
31303,151,561,1.0
31304,265,536,1.0
31305,391,417,1.0
31306,117,406,1.0
31307,300,239,1.0
31308,320,118,1.0
31309,318,551,1.0
31310,286,7,1.0
31311,763,429,1.0
31312,978,251,1.0
31313,313,394,1.0
31314,194,573,1.0
31315,300,99,1.0
31316,663,506,1.0
31317,407,497,1.0
31318,385,450,1.0
31319,282,450,1.0
31320,236,69,1.0
31321,147,507,1.0
31322,257,275,1.0
31323,100,121,1.0
31324,56,308,1.0
31325,646,308,1.0
31326,50,523,1.0
31327,322,552,1.0
31328,136,499,1.0
31329,44,328,1.0
31330,560,541,1.0
31331,82,508,1.0
31332,242,537,1.0
31333,198,195,1.0
31334,424,453,1.0
31335,240,406,1.0
31336,866,549,1.0
31337,1019,567,1.0
31338,295,54,1.0
31339,538,485,1.0
31340,181,496,1.0
31341,155,532,1.0
31342,743,456,1.0
31343,831,363,1.0
31344,357,406,1.0
31345,1197,243,1.0
31346,319,144,1.0
31347,170,456,1.0
31348,237,332,1.0
31349,468,311,1.0
31350,12,352,1.0
31351,83,62,1.0
31352,8,194,1.0
31353,285,209,1.0
31354,28,500,1.0
31355,640,49,1.0
31356,515,444,1.0
31357,302,390,1.0
31358,55,118,1.0
31359,127,533,1.0
31360,803,201,1.0
31361,56,269,1.0
31362,204,561,1.0
31363,286,510,1.0
31364,636,567,1.0
31365,380,455,1.0
31366,613,7,1.0
31367,328,176,1.0
31368,111,569,1.0
31369,443,562,1.0
31370,998,291,1.0
31371,300,29,1.0
31372,237,416,1.0
31373,243,428,1.0
31374,1,144,1.0
31375,1596,425,1.0
31376,93,1,1.0
31377,687,489,1.0
31378,702,89,1.0
31379,1300,416,1.0
31380,120,92,1.0
31381,211,538,1.0
31382,566,425,1.0
31383,327,435,1.0
31384,173,56,1.0
31385,147,393,1.0
31386,250,459,1.0
31387,427,478,1.0
31388,1089,303,1.0
31389,419,488,1.0
31390,305,450,1.0
31391,1,417,1.0
31392,603,536,1.0
31393,95,84,1.0
31394,603,322,1.0
31395,755,276,1.0
31396,401,200,1.0
31397,9,236,1.0
31398,336,451,1.0
31399,338,502,1.0
31400,69,536,1.0
31401,584,435,1.0
31402,371,308,1.0
31403,934,416,1.0
31404,297,343,1.0
31405,380,337,1.0
31406,500,479,1.0
31407,508,184,1.0
31408,527,189,1.0
31409,60,321,1.0
31410,222,13,1.0
31411,281,87,1.0
31412,632,479,1.0
31413,12,437,1.0
31414,226,545,1.0
31415,1413,195,1.0
31416,345,397,1.0
31417,715,435,1.0
31418,208,70,1.0
31419,761,436,1.0
31420,13,104,1.0
31421,427,225,1.0
31422,617,419,1.0
31423,470,346,1.0
31424,513,543,1.0
31425,111,56,1.0
31426,428,187,1.0
31427,294,557,1.0
31428,513,138,1.0
31429,474,454,1.0
31430,343,561,1.0
31431,123,357,1.0
31432,172,457,1.0
31433,169,267,1.0
31434,212,406,1.0
31435,25,95,1.0
31436,275,450,1.0
31437,242,416,1.0
31438,129,299,1.0
31439,425,64,1.0
31440,235,339,1.0
31441,116,473,1.0
31442,108,221,1.0
31443,194,476,1.0
31444,99,452,1.0
31445,321,448,1.0
31446,272,428,1.0
31447,1042,276,1.0
31448,999,393,1.0
31449,1051,416,1.0
31450,136,496,1.0
31451,527,263,1.0
31452,127,479,1.0
31453,736,537,1.0
31454,470,537,1.0
31455,1,454,1.0
31456,257,378,1.0
31457,47,7,1.0
31458,660,43,1.0
31459,523,123,1.0
31460,761,151,1.0
31461,135,496,1.0
31462,434,406,1.0
31463,742,11,1.0
31464,172,424,1.0
31465,258,537,1.0
31466,924,42,1.0
31467,174,329,1.0
31468,252,567,1.0
31469,682,255,1.0
31470,288,441,1.0
31471,362,463,1.0
31472,512,498,1.0
31473,423,514,1.0
31474,501,311,1.0
31475,143,527,1.0
31476,22,94,1.0
31477,396,118,1.0
31478,293,484,1.0
31479,693,542,1.0
31480,24,308,1.0
31481,50,536,1.0
31482,321,89,1.0
31483,166,480,1.0
31484,1605,463,1.0
31485,505,456,1.0
31486,289,276,1.0
31487,132,239,1.0
31488,185,312,1.0
31489,95,313,1.0
31490,286,554,1.0
31491,501,6,1.0
31492,665,374,1.0
31493,203,474,1.0
31494,528,339,1.0
31495,651,184,1.0
31496,301,552,1.0
31497,1228,109,1.0
31498,31,457,1.0
31499,300,486,1.0
31500,825,435,1.0
31501,748,362,1.0
31502,1453,234,1.0
31503,282,501,1.0
31504,873,450,1.0
31505,68,487,1.0
31506,121,344,1.0
31507,1149,535,1.0
31508,151,505,1.0
31509,19,533,1.0
31510,259,6,1.0
31511,415,339,1.0
31512,9,576,1.0
31513,509,90,1.0
31514,202,264,1.0
31515,98,186,1.0
31516,569,291,1.0
31517,1007,385,1.0
31518,1331,181,1.0
31519,482,567,1.0
31520,174,417,1.0
31521,1262,543,1.0
31522,55,207,1.0
31523,69,399,1.0
31524,615,567,1.0
31525,500,532,1.0
31526,98,533,1.0
31527,116,354,1.0
31528,135,474,1.0
31529,1024,206,1.0
31530,1095,130,1.0
31531,186,399,1.0
31532,1110,303,1.0
31533,121,479,1.0
31534,435,533,1.0
31535,97,512,1.0
31536,1152,434,1.0
31537,177,18,1.0
31538,708,474,1.0
31539,168,119,1.0
31540,933,323,1.0
31541,793,305,1.0
31542,197,342,1.0
31543,12,60,1.0
31544,945,308,1.0
31545,450,44,1.0
31546,531,354,1.0
31547,873,529,1.0
31548,95,295,1.0
31549,194,387,1.0
31550,22,314,1.0
31551,48,429,1.0
31552,302,173,1.0
31553,494,308,1.0
31554,255,550,1.0
31555,681,537,1.0
31556,42,456,1.0
31557,1,313,1.0
31558,300,459,1.0
31559,1022,523,1.0
31560,79,453,1.0
31561,47,533,1.0
31562,452,5,1.0
31563,166,60,1.0
31564,584,561,1.0
31565,1047,245,1.0
31566,276,274,1.0
31567,1066,194,1.0
31568,8,471,1.0
31569,54,533,1.0
31570,385,379,1.0
31571,183,466,1.0
31572,282,251,1.0
31573,340,397,1.0
31574,190,491,1.0
31575,198,18,1.0
31576,703,343,1.0
31577,66,256,1.0
31578,756,306,1.0
31579,68,405,1.0
31580,1,202,1.0
31581,105,125,1.0
31582,82,504,1.0
31583,651,499,1.0
31584,194,401,1.0
31585,87,499,1.0
31586,507,495,1.0
31587,1139,222,1.0
31588,458,26,1.0
31589,302,140,1.0
31590,183,325,1.0
31591,390,286,1.0
31592,291,524,1.0
31593,735,535,1.0
31594,748,280,1.0
31595,1209,405,1.0
31596,14,460,1.0
31597,327,493,1.0
31598,294,510,1.0
31599,912,328,1.0
31600,764,174,1.0
31601,90,49,1.0
31602,227,506,1.0
31603,672,546,1.0
31604,543,90,1.0
31605,82,352,1.0
31606,108,192,1.0
31607,1450,234,1.0
31608,156,244,1.0
31609,676,63,1.0
31610,827,416,1.0
31611,310,208,1.0
31612,712,346,1.0
31613,1222,268,1.0
31614,218,417,1.0
31615,591,498,1.0
31616,161,429,1.0
31617,151,357,1.0
31618,559,406,1.0
31619,561,472,1.0
31620,297,334,1.0
31621,248,417,1.0
31622,255,392,1.0
31623,97,465,1.0
31624,1135,495,1.0
31625,173,474,1.0
31626,133,536,1.0
31627,427,405,1.0
31628,471,577,1.0
31629,559,246,1.0
31630,463,474,1.0
31631,234,406,1.0
31632,143,573,1.0
31633,720,456,1.0
31634,109,540,1.0
31635,125,261,1.0
31636,58,318,1.0
31637,1012,347,1.0
31638,111,336,1.0
31639,192,573,1.0
31640,546,554,1.0
31641,989,190,1.0
31642,538,532,1.0
31643,143,340,1.0
31644,100,130,1.0
31645,295,470,1.0
31646,298,416,1.0
31647,313,190,1.0
31648,265,92,1.0
31649,480,415,1.0
31650,8,1,1.0
31651,183,217,1.0
31652,357,271,1.0
31653,127,573,1.0
31654,367,542,1.0
31655,1083,498,1.0
31656,584,536,1.0
31657,698,49,1.0
31658,679,253,1.0
31659,240,533,1.0
31660,825,75,1.0
31661,98,198,1.0
31662,419,128,1.0
31663,117,466,1.0
31664,585,416,1.0
31665,478,553,1.0
31666,474,124,1.0
31667,382,73,1.0
31668,237,525,1.0
31669,78,56,1.0
31670,301,328,1.0
31671,954,90,1.0
31672,461,286,1.0
31673,273,449,1.0
31674,259,38,1.0
31675,391,276,1.0
31676,650,90,1.0
31677,1249,110,1.0
31678,286,29,1.0
31679,289,407,1.0
31680,222,496,1.0
31681,302,269,1.0
31682,417,174,1.0
31683,192,235,1.0
31684,194,72,1.0
31685,163,334,1.0
31686,550,506,1.0
31687,705,406,1.0
31688,291,2,1.0
31689,479,535,1.0
31690,288,262,1.0
31691,443,313,1.0
31692,819,178,1.0
31693,356,311,1.0
31694,19,539,1.0
31695,147,434,1.0
31696,461,474,1.0
31697,613,567,1.0
31698,235,463,1.0
31699,231,543,1.0
31700,265,513,1.0
31701,367,563,1.0
31702,654,326,1.0
31703,514,59,1.0
31704,125,290,1.0
31705,7,467,1.0
31706,1063,496,1.0
31707,144,457,1.0
31708,431,472,1.0
31709,166,214,1.0
31710,502,535,1.0
31711,12,454,1.0
31712,654,506,1.0
31713,58,299,1.0
31714,586,453,1.0
31715,268,244,1.0
31716,1218,542,1.0
31717,300,84,1.0
31718,127,422,1.0
31719,79,43,1.0
31720,431,235,1.0
31721,100,188,1.0
31722,195,62,1.0
31723,482,553,1.0
31724,161,478,1.0
31725,134,269,1.0
31726,129,257,1.0
31727,217,536,1.0
31728,370,518,1.0
31729,50,527,1.0
31730,702,449,1.0
31731,63,504,1.0
31732,942,339,1.0
31733,89,500,1.0
31734,13,189,1.0
31735,356,183,1.0
31736,471,99,1.0
31737,121,44,1.0
31738,625,497,1.0
31739,403,279,1.0
31740,216,354,1.0
31741,890,279,1.0
31742,205,1,1.0
31743,347,410,1.0
31744,1379,409,1.0
31745,591,293,1.0
31746,768,429,1.0
31747,1,579,1.0
31748,302,322,1.0
31749,318,514,1.0
31750,483,299,1.0
31751,264,363,1.0
31752,785,43,1.0
31753,164,109,1.0
31754,14,419,1.0
31755,300,574,1.0
31756,258,533,1.0
31757,96,49,1.0
31758,207,201,1.0
31759,12,465,1.0
31760,286,166,1.0
31761,73,417,1.0
31762,393,472,1.0
31763,97,188,1.0
31764,176,521,1.0
31765,23,498,1.0
31766,526,409,1.0
31767,653,474,1.0
31768,336,519,1.0
31769,173,393,1.0
31770,70,500,1.0
31771,208,312,1.0
31772,124,490,1.0
31773,568,308,1.0
31774,56,506,1.0
31775,204,151,1.0
31776,38,487,1.0
31777,273,402,1.0
31778,670,425,1.0
31779,153,401,1.0
31780,274,551,1.0
31781,825,393,1.0
31782,195,450,1.0
31783,639,311,1.0
31784,603,189,1.0
31785,435,290,1.0
31786,175,22,1.0
31787,444,385,1.0
31788,588,393,1.0
31789,100,407,1.0
31790,147,447,1.0
31791,315,171,1.0
31792,298,487,1.0
31793,684,474,1.0
31794,100,181,1.0
31795,58,454,1.0
31796,471,399,1.0
31797,739,385,1.0
31798,120,459,1.0
31799,576,70,1.0
31800,299,450,1.0
31801,1422,405,1.0
31802,582,561,1.0
31803,721,542,1.0
31804,491,452,1.0
31805,341,485,1.0
31806,194,342,1.0
31807,144,342,1.0
31808,792,523,1.0
31809,175,543,1.0
31810,61,59,1.0
31811,665,442,1.0
31812,854,21,1.0
31813,177,472,1.0
31814,204,136,1.0
31815,578,484,1.0
31816,937,334,1.0
31817,323,335,1.0
31818,855,417,1.0
31819,608,456,1.0
31820,382,409,1.0
31821,304,479,1.0
31822,294,296,1.0
31823,210,117,1.0
31824,237,551,1.0
31825,842,318,1.0
31826,603,454,1.0
31827,845,403,1.0
31828,322,344,1.0
31829,100,336,1.0
31830,73,194,1.0
31831,519,311,1.0
31832,87,421,1.0
31833,173,373,1.0
31834,488,426,1.0
31835,203,23,1.0
31836,203,560,1.0
31837,364,152,1.0
31838,609,60,1.0
31839,572,378,1.0
31840,100,164,1.0
31841,28,542,1.0
31842,516,537,1.0
31843,229,577,1.0
31844,755,328,1.0
31845,744,457,1.0
31846,873,234,1.0
31847,672,367,1.0
31848,474,521,1.0
31849,200,95,1.0
31850,58,399,1.0
31851,238,237,1.0
31852,215,130,1.0
31853,50,277,1.0
31854,612,483,1.0
31855,92,158,1.0
31856,234,1,1.0
31857,450,92,1.0
31858,214,417,1.0
31859,358,116,1.0
31860,234,16,1.0
31861,328,392,1.0
31862,662,340,1.0
31863,153,450,1.0
31864,204,426,1.0
31865,252,500,1.0
31866,480,29,1.0
31867,767,181,1.0
31868,101,479,1.0
31869,109,57,1.0
31870,9,401,1.0
31871,1049,87,1.0
31872,28,454,1.0
31873,293,131,1.0
31874,659,379,1.0
31875,193,528,1.0
31876,1089,452,1.0
31877,211,286,1.0
31878,283,517,1.0
31879,295,533,1.0
31880,895,511,1.0
31881,180,399,1.0
31882,1008,50,1.0
31883,879,533,1.0
31884,469,224,1.0
31885,302,567,1.0
31886,301,547,1.0
31887,178,234,1.0
31888,508,347,1.0
31889,229,85,1.0
31890,969,64,1.0
31891,235,267,1.0
31892,3,244,1.0
31893,1400,378,1.0
31894,699,342,1.0
31895,195,538,1.0
31896,13,297,1.0
31897,381,450,1.0
31898,179,286,1.0
31899,402,455,1.0
31900,292,141,1.0
31901,99,496,1.0
31902,323,531,1.0
31903,282,181,1.0
31904,1592,519,1.0
31905,428,504,1.0
31906,245,507,1.0
31907,100,285,1.0
31908,447,545,1.0
31909,509,496,1.0
31910,67,497,1.0
31911,405,503,1.0
31912,20,406,1.0
31913,13,13,1.0
31914,228,290,1.0
31915,252,116,1.0
31916,289,531,1.0
31917,317,363,1.0
31918,204,514,1.0
31919,318,442,1.0
31920,553,174,1.0
31921,229,472,1.0
31922,451,401,1.0
31923,1496,532,1.0
31924,132,161,1.0
31925,1035,487,1.0
31926,36,256,1.0
31927,125,109,1.0
31928,582,551,1.0
31929,514,207,1.0
31930,783,87,1.0
31931,307,425,1.0
31932,89,95,1.0
31933,255,299,1.0
31934,421,405,1.0
31935,956,538,1.0
31936,222,569,1.0
31937,258,3,1.0
31938,243,514,1.0
31939,1101,327,1.0
31940,168,555,1.0
31941,1518,405,1.0
31942,280,576,1.0
31943,1057,244,1.0
31944,258,347,1.0
31945,731,280,1.0
31946,930,534,1.0
31947,498,339,1.0
31948,144,425,1.0
31949,56,562,1.0
31950,273,327,1.0
31951,660,180,1.0
31952,99,215,1.0
31953,624,194,1.0
31954,203,84,1.0
31955,234,59,1.0
31956,1052,497,1.0
31957,597,84,1.0
31958,554,506,1.0
31959,323,276,1.0
31960,274,406,1.0
31961,469,561,1.0
31962,245,540,1.0
31963,187,156,1.0
31964,746,406,1.0
31965,80,94,1.0
31966,1014,314,1.0
31967,661,573,1.0
31968,284,222,1.0
31969,397,405,1.0
31970,550,293,1.0
31971,345,284,1.0
31972,660,187,1.0
31973,238,481,1.0
31974,732,299,1.0
31975,427,553,1.0
31976,255,548,1.0
31977,419,474,1.0
31978,81,279,1.0
31979,132,429,1.0
31980,810,545,1.0
31981,313,157,1.0
31982,975,291,1.0
31983,181,527,1.0
31984,180,458,1.0
31985,164,291,1.0
31986,225,459,1.0
31987,535,429,1.0
31988,636,562,1.0
31989,1324,500,1.0
31990,24,534,1.0
31991,105,1,1.0
31992,300,229,1.0
31993,652,299,1.0
31994,458,374,1.0
31995,491,211,1.0
31996,742,251,1.0
